conversation_id,type,facet,score,confidence,category,is_scoreable,note
2,positive,Self-effacement,2,0.44,other,True,
2,positive,Outspokenness,2,0.48,personality,True,
2,positive,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
2,positive,Comprehension of spoken information,2,0.37,cognitive,True,
2,positive,Blissfulness,2,0.31,emotion,True,
2,positive,Sequential Memory Recall,2,0.34,cognitive,True,
2,positive,Withdrawnness,2,0.51,other,True,
2,positive,Conservatism,2,0.32,other,True,
2,positive,Ardency,1,0.36,personality,True,
2,positive,Aesthetic Appreciation,2,0.43,other,True,
2,positive,Value orientation: Universalism,2,0.52,other,True,
2,positive,Perseverance,4,0.81,other,True,
2,positive,Regularity of Self-Reflection,1,0.43,other,True,
2,positive,Controlling Reactions,1,0.53,safety,True,
2,positive,Psychological construct: Cultural Intelligence – Behavioral,2,0.39,cognitive,True,
2,positive,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
2,positive,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
2,positive,Significance: Desire to make an impact,1,0.36,other,True,
2,positive,Psychological construct: Resilience-Trait score,1,0.36,cognitive,True,
2,positive,Boredom Susceptibility,1,0.45,other,True,
2,positive,Psychological construct: Consummatory Pleasure scale,1,0.34,cognitive,True,
2,positive,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
2,positive,Passport-stamps count,2,0.42,other,True,
2,positive,Local-food sourcing %,2,0.47,other,True,
2,positive,Patient care orientation,2,0.52,other,True,
2,positive,Soft-skill training hours,2,0.34,other,True,
2,positive,Graffiti appreciation,1,0.42,other,True,
2,positive,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
2,positive,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
2,positive,Social-cognition variable: Cognitive Empathy,4,0.85,cognitive,True,
2,positive,Kink-interest diversity,5,0.81,social,True,
2,positive,Judging Consequences,2,0.51,cognitive,True,
2,positive,Harmfulness,1,0.95,safety,True,
2,positive,Affinity,1,0.45,emotion,True,
2,positive,Abasement,2,0.42,other,True,
2,positive,Chronic pain presence,1,0.41,other,True,
2,positive,Initiative,1,0.38,other,True,
2,positive,Courageousness,4,0.87,personality,True,
2,positive,Joyfulness,4,0.88,emotion,True,
2,positive,Suspicion,1,0.31,other,True,
2,positive,Basophil count,N/A,0.0,physical,False,requires medical/biological data
2,positive,Attachment avoidance score,N/A,0.0,physical,False,requires medical/biological data
2,positive,Brazenness,2,0.55,personality,True,
2,positive,Talkativeness,1,0.39,other,True,
2,positive,Equitableness,2,0.4,other,True,
2,positive,Ideas generated/day,2,0.47,other,True,
2,positive,Originality,1,0.5,other,True,
2,positive,Fearfulness: Fear of physical dangers,1,0.86,emotion,True,
2,positive,Dance rehearsal hours/week,N/A,0.0,physical,False,requires medical/biological data
2,positive,Public-transport km/week,2,0.37,other,True,
2,positive,Social Desirability Bias,1,0.38,safety,True,
2,positive,Disagreeableness,5,0.95,personality,True,
2,positive,Participation in Community Activities,4,0.85,social,True,
2,positive,Impudence,2,0.46,other,True,
2,positive,Analogies,2,0.5,other,True,
2,positive,Clumsiness,1,0.46,other,True,
2,positive,Tendency Toward Compromise or Confrontation,2,0.43,other,True,
2,positive,Robotics-interaction frequency,1,0.39,other,True,
2,positive,Casual lifestyle,1,0.54,other,True,
2,positive,Collectedness,2,0.54,other,True,
2,positive,Reliance on context,2,0.35,other,True,
2,positive,Delegation skills,5,0.93,social,True,
2,positive,Managing emotions,1,0.43,other,True,
2,positive,Scripture memorization verses,1,0.47,other,True,
2,positive,Conventional,1,0.45,other,True,
2,positive,Open-source contributions,4,0.91,social,True,
2,positive,Psychological construct: Social Conformity tendency,1,0.4,cognitive,True,
2,positive,Individuality,1,0.54,other,True,
2,positive,Attachment style: Secure,2,0.49,other,True,
2,positive,Intelligence Quotient (IQ),2,0.36,cognitive,True,
2,positive,Blog-subscriber count,1,0.38,other,True,
2,positive,Non-Verbal Communication Skills,4,0.86,linguistic,True,
2,positive,Drug-use history,2,0.42,other,True,
2,positive,Commute time/day,2,0.49,other,True,
2,positive,Decision-making speed,2,0.54,other,True,
2,positive,Psychological construct: Excuse-Making tendency,1,0.5,cognitive,True,
2,positive,Peer-to-peer lending usage,4,0.9,social,True,
2,positive,Psychological construct: Eye-Contact avoidance score,2,0.44,cognitive,True,
2,positive,Social-cognition variable: Faux Pas Recognition accuracy,4,0.84,social,True,
2,positive,Use of Nature as a Stress Reliever,1,0.94,other,True,
2,positive,Attitude toward learning,1,0.51,cognitive,True,
2,positive,Honesty-humility trait score,4,0.92,other,True,
2,positive,Digital-nomad months,2,0.53,other,True,
2,positive,Snacking Behavior,2,0.31,other,True,
2,positive,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
2,positive,Cloud-backup frequency,2,0.36,other,True,
2,positive,Learning Style,1,0.39,cognitive,True,
2,positive,Safety compliance,1,0.38,other,True,
2,positive,Sensationalism,1,0.51,other,True,
2,positive,Nationality,2,0.5,other,True,
2,positive,Drollness,1,0.31,other,True,
2,positive,Cooperation,4,0.91,social,True,
2,positive,Breakfast-skipping frequency,2,0.41,other,True,
2,positive,Impulsivity,1,0.85,personality,True,
2,positive,Museum visits/year,1,0.51,other,True,
2,positive,Choir participation years,5,0.84,social,True,
2,positive,Delegation Ability,5,0.9,social,True,
2,positive,Desire to influence others,5,0.89,social,True,
2,positive,Vivacity,1,0.46,personality,True,
2,positive,Genialness,1,0.48,emotion,True,
2,positive,Cognitive measure: Working Memory Index,2,0.41,cognitive,True,
2,positive,Ethical practices,5,0.83,other,True,
2,positive,Civility,5,0.81,social,True,
2,positive,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
2,positive,Classiness,1,0.4,personality,True,
2,positive,Control over situations,2,0.31,other,True,
2,positive,Time outdoors/day (h),2,0.55,other,True,
2,positive,Effeteness,2,0.49,other,True,
2,positive,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
2,positive,Psychological construct: Identity Diffusion level,2,0.5,cognitive,True,
2,positive,Learning through movement,2,0.36,cognitive,True,
2,positive,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
2,positive,Hatefulness,1,0.92,safety,True,
2,positive,Psychological construct: Perfectionistic Strivings,2,0.33,cognitive,True,
2,positive,Wake-time consistency,2,0.44,other,True,
2,positive,Social-cognition variable: Mentalizing network activation,1,0.51,cognitive,True,
2,positive,Patriotism,2,0.55,other,True,
2,positive,Servility,2,0.46,other,True,
2,positive,Stress Recovery Ability,1,0.93,other,True,
2,positive,Troubleshooting technical issues,2,0.31,other,True,
2,positive,Defense-mechanism tendency: Introjection,1,0.31,other,True,
2,positive,Irritability,1,0.52,emotion,True,
2,positive,Travel-companions diversity,5,0.95,social,True,
2,positive,Trust in others,4,0.84,social,True,
2,positive,Gamified-finance-app usage,1,0.52,other,True,
2,positive,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
2,positive,Comfort with Vulnerability,2,0.37,other,True,
2,positive,Anticipativeness,2,0.41,other,True,
2,positive,Home-security-system presence,2,0.49,other,True,
2,positive,HEXACO domain: Honesty-Humility,4,0.87,other,True,
2,positive,Eating Habits (Home-Cooked vs. Eating Out),2,0.39,other,True,
2,positive,Decision-Making Confidence,2,0.5,other,True,
2,positive,Alignment with societal roles,4,0.88,social,True,
2,positive,Connectedness: Belief in interconnections,2,0.33,other,True,
2,positive,Quirkiness,2,0.47,other,True,
2,positive,Creative resilience,2,0.41,other,True,
2,positive,Rapid cognitive processing,2,0.34,cognitive,True,
2,positive,Cordiality,2,0.39,emotion,True,
2,positive,Types of Mindfulness Techniques Used,1,0.48,other,True,
2,positive,Economic reasoning,2,0.45,cognitive,True,
2,positive,Conformity,2,0.37,other,True,
2,positive,Pet-enrichment activities count,1,0.32,other,True,
2,positive,Aestheticism,2,0.39,other,True,
2,positive,Type of Support Preferred (Emotional vs. Practical),1,0.54,emotion,True,
2,positive,Mental Arithmetic Speed,1,0.51,cognitive,True,
2,positive,Patience: Resistance to anger,2,0.31,emotion,True,
2,positive,Flawlessness,1,0.36,personality,True,
2,positive,Self-Efficacy,2,0.39,other,True,
2,positive,Spelling Accuracy,5,0.94,linguistic,True,
2,positive,Peacefulness,2,0.41,other,True,
2,positive,Doggedness,1,0.44,personality,True,
2,positive,Decency,5,0.84,personality,True,
2,positive,Processed-food frequency,1,0.31,other,True,
3,positive,Risktaking,1,0.42,safety,True,
3,positive,Naivety,2,0.53,other,True,
3,positive,Acidity,1,0.37,emotion,True,
3,positive,Common-sense,2,0.48,other,True,
3,positive,Hesitation,1,0.55,other,True,
3,positive,Discontentment,5,0.83,emotion,True,
3,positive,Overprotectiveness,1,0.51,other,True,
3,positive,Merriness,2,0.34,emotion,True,
3,positive,Emotionalism,2,0.55,emotion,True,
3,positive,Self-improvement,2,0.47,other,True,
3,positive,Statistical Reasoning,1,0.44,cognitive,True,
3,positive,Assertiveness and control in relationships,2,0.52,personality,True,
3,positive,Cunningness,1,0.48,other,True,
3,positive,Adventure-Seeking Behavior,1,0.5,other,True,
3,positive,Compassion Fatigue,4,0.92,emotion,True,
3,positive,Moroseness,1,0.85,emotion,True,
3,positive,Specialist,2,0.42,other,True,
3,positive,Aloofness,1,0.45,other,True,
3,positive,Genuine,5,0.95,personality,True,
3,positive,Determinedness,5,0.92,personality,True,
3,positive,Pure Challenge,1,0.33,other,True,
3,positive,Openness,5,0.87,personality,True,
3,positive,SelfEsteem,2,0.33,personality,True,
3,positive,Comparing alphanumeric data,1,0.49,other,True,
3,positive,Big-heartedness,1,0.41,other,True,
3,positive,Compulsive activities,1,0.51,other,True,
3,positive,Disrespect,1,0.87,other,True,
3,positive,FSH level,N/A,0.0,physical,False,requires medical/biological data
3,positive,Self Perspective,1,0.39,other,True,
3,positive,Desperation,1,0.88,emotion,True,
3,positive,Anatomy knowledge,2,0.33,other,True,
3,positive,Passive-Aggressive,1,0.86,safety,True,
3,positive,Presence of Spiritual Pain,1,0.45,other,True,
3,positive,Role of Spirituality in Community Involvement,5,0.93,social,True,
3,positive,Structure,1,0.51,other,True,
3,positive,Eco-tourism trips,1,0.32,other,True,
3,positive,Chivalrousness,2,0.46,personality,True,
3,positive,Pilgrimage participation count,4,0.87,social,True,
3,positive,Mindfulness facet: Observing,2,0.46,other,True,
3,positive,Submissiveness,2,0.42,personality,True,
3,positive,Training-cycle length,2,0.37,other,True,
3,positive,Sensitiveness,1,0.47,other,True,
3,positive,Negative Affect Frequency,1,0.41,emotion,True,
3,positive,Feedback-giving frequency,2,0.42,other,True,
3,positive,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
3,positive,Enthusiasm,5,0.93,emotion,True,
3,positive,Psychological construct: Social Desirability tendency,2,0.48,cognitive,True,
3,positive,Inattentiveness,2,0.54,other,True,
3,positive,Unassertiveness,1,0.49,personality,True,
3,positive,Decision-making decisiveness,1,0.38,cognitive,True,
3,positive,Sense-of-coherence score,2,0.33,cognitive,True,
3,positive,Justice-mindedness,2,0.36,other,True,
3,positive,Subscription count,1,0.31,other,True,
3,positive,Depression Symptoms,1,0.89,emotion,True,
3,positive,Spatial perception,1,0.5,cognitive,True,
3,positive,Brevity,4,0.87,linguistic,True,
3,positive,Orderliness,2,0.42,other,True,
3,positive,Multiculturalism,4,0.94,social,True,
3,positive,Creative risk-taking tendency,2,0.54,safety,True,
3,positive,Inefficiency,1,0.45,other,True,
3,positive,Network basics,1,0.31,other,True,
3,positive,Alphabetical filing skills,2,0.45,other,True,
3,positive,Work Styles,2,0.37,other,True,
3,positive,Character strength: Perseverance,5,0.82,other,True,
3,positive,Competition,2,0.48,other,True,
3,positive,Logical Sequence Identification,2,0.39,cognitive,True,
3,positive,Sustainable-transport usage,2,0.31,other,True,
3,positive,Hardworking,1,0.39,other,True,
3,positive,Emotional-intelligence measure: Impulsiveness,1,0.9,emotion,True,
3,positive,Dishonesty,4,0.82,safety,True,
3,positive,Preferred epistemology,1,0.4,cognitive,True,
3,positive,Memory for Sounds,2,0.44,cognitive,True,
3,positive,Sportsmanship rating,2,0.49,other,True,
3,positive,Immaturity,1,0.45,other,True,
3,positive,Health-literacy level,4,0.81,linguistic,True,
3,positive,Estimating Calculations,2,0.5,other,True,
3,positive,Depression: Feelings of sadness and hopelessness,1,0.94,emotion,True,
3,positive,Synthesis of information,1,0.38,cognitive,True,
3,positive,Ethical standards,5,0.89,other,True,
3,positive,High-spiritedness,2,0.48,other,True,
3,positive,Critical reasoning,2,0.42,cognitive,True,
3,positive,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
3,positive,Collaboration,4,0.95,social,True,
3,positive,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
3,positive,Social Boldness,2,0.5,personality,True,
3,positive,Auditory memory,1,0.45,cognitive,True,
3,positive,Organized lifestyle,2,0.54,other,True,
3,positive,Skill-endorsements count,1,0.48,other,True,
3,positive,Mysteriousness,2,0.34,other,True,
3,positive,Cultural Identity,4,0.8,social,True,
3,positive,Intrinsic Motivation,1,0.35,other,True,
3,positive,Impartial-mindedness,2,0.38,other,True,
3,positive,Burnout Symptoms,1,0.87,other,True,
3,positive,Holiness,2,0.52,other,True,
3,positive,Selfcontrol,1,0.48,personality,True,
3,positive,SelfDirectedness,1,0.44,other,True,
3,positive,Encouraging participation,5,0.94,social,True,
3,positive,Impracticalness,2,0.53,other,True,
3,positive,Meeting Deadlines,2,0.44,other,True,
3,positive,Data Analysis,2,0.45,other,True,
3,positive,Social Interaction Skills,5,0.88,social,True,
3,positive,Psychoticism,1,0.95,other,True,
3,positive,Ethical leadership rating,5,0.85,social,True,
3,positive,Slothfulness,2,0.44,other,True,
3,positive,Happiness,5,0.93,emotion,True,
3,positive,Contentment Levels,4,0.84,emotion,True,
3,positive,Neuroticism,1,0.86,personality,True,
3,positive,Desire for excellence,2,0.46,other,True,
3,positive,Perceiving,2,0.35,other,True,
3,positive,Liberalism,2,0.53,other,True,
3,positive,Inversion comfort level,2,0.33,other,True,
3,positive,Affection,1,0.36,emotion,True,
3,positive,Numeric Filing Skills,1,0.46,other,True,
3,positive,Martyrdom,1,0.33,other,True,
3,positive,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
3,positive,Seeking approval,2,0.48,other,True,
3,positive,Big Five facet Openness – Artistic Interests,4,0.8,personality,True,
3,positive,Psychological construct: Operant-Learning rate,1,0.4,cognitive,True,
3,positive,Psychological construct: Need for Achievement level,2,0.42,cognitive,True,
3,positive,Cantankerousness,1,0.88,other,True,
3,positive,Material properties knowledge,2,0.46,other,True,
3,positive,Hostility,1,0.87,emotion,True,
3,positive,Independence,1,0.53,other,True,
3,positive,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
3,positive,Well-being component: Engagement,1,0.4,other,True,
3,positive,Need for social interaction,4,0.95,social,True,
3,positive,Peer-collaboration hours,4,0.94,social,True,
3,positive,Arts and Humanities,2,0.52,other,True,
3,positive,Compassion,4,0.94,emotion,True,
3,positive,Information Retention,2,0.37,cognitive,True,
3,positive,Eye-contact duration,2,0.52,other,True,
3,positive,Self-righteousness,1,0.51,other,True,
3,positive,General Mood and Attitude,2,0.37,emotion,True,
3,positive,Serotonin transporter availability,1,0.38,other,True,
3,positive,Contribution to Group Goals,4,0.8,social,True,
